RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLineno,RemakeScenaScriptTranslationLineno,RemakeScenaScriptTranslationAddStructLineno,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
67559,mp2000_ev,158488,,158488,158041,30081,ch1860170631,blockwise,evo,唔，拜托啦。,うむ、よろしくな。,うむ、よろしくな。
67560,mp2000_ev,158506,,158506,158113,30073,ch0010150127,blockwise,evo,嗯，好的。,うん、いいわよ。,うん、いいわよ。
67561,mp2000_ev,158509,,158509,158131,30074,ch1860170624,blockwise,evo,谢谢，真是感激不尽。,ありがとう、助かるよ。,ありがとう、助かるよ。
67562,mp2000_ev,158511,,158511,158143,30075,ch1860170625,blockwise,evo,好，那我们去楼下详谈吧。,よし、それでは詳しいことは下で話すとしよう。,よし、それでは詳しいことは下で話すとしよう。
67563,mp2000_ev,160380,,160380,159083,20175,ch0010170112,blockwise,evo,…………嗯？,…………んん？,…………んん？
67564,mp2000_ev,160387,,160387,159125,20176,ch0020170113,blockwise,evo,怎么了？,どうしたの？,どうしたの？
67565,mp2000_ev,160390,,160390,159143,20177,ch0010170114,blockwise,evo,……那、那里是不是有张卡片？,……あ、あれ。カードじゃない？,……あ、あれ。カードじゃない？
67566,mp2000_ev,160412,,160412,159245,20178,ch0020170115,blockwise,evo,嗯…………？,うん…………？,うん…………？
67567,mp2000_ev,160418,,160418,159281,20186,ch0010160011,blockwise,evo,怎么了？,どしたの？,どしたの？
67568,mp2000_ev,160420,,160420,159293,20180,ch0020170117,blockwise,evo,…………是卡片。,…………カードだ。,…………カードだ。
67569,mp2000_ev,160422,,160422,159305,20181,ch0010170118,blockwise,evo,……哎！？,……えっ！？,……えっ！？
67570,mp2000_ev,160424,,160424,159317,20182,ch0010170119,blockwise,evo,在、在哪里？,ど、どこに？,ど、どこに？
67571,mp2000_ev,160427,,160427,159335,20183,ch0020170120,blockwise,evo,在那块金属板上面。,あのプレートの上だよ。,あのプレートの上だよ。
67572,mp2000_ev,160442,,160442,159581,20184,ch0010170121,blockwise,evo,啊！真的！,あっ、ほんとだ！,あっ、ほんとだ！
67573,mp2000_ev,160448,,160448,159437,20185,ch0060170122,blockwise,evo,啊…………,あっ…………,あっ…………
67574,mp2000_ev,160452,,160452,159461,20186,ch0010160011,blockwise,evo,怎么了？,どしたの？,どしたの？
67575,mp2000_ev,160455,,160455,159479,20187,ch0060170124,blockwise,evo,那里有一张卡片……,あそこにカードが……,あそこにカードが……
67576,mp2000_ev,160457,,160457,159491,20188,ch0010170125,blockwise,evo,哎…………！？,ええ…………！？,ええ…………！？
67577,mp2000_ev,160472,,160472,159581,20189,ch0010170126,blockwise,evo,啊！真的！,あっ、ほんとだ！,あっ、ほんとだ！
67578,mp2000_ev,160478,,160478,159599,20190,ch0020170127,blockwise,evo,……我看看。,……確認してみよう。,……確認してみよう。
67579,mp2000_ev,160501,,160501,159737,20191,ch0020170128,blockwise,evo,…………果然没错。,…………間違いないね。,…………間違いないね。
67580,mp2000_ev,160503,,160503,159749,20192,ch0020170129,blockwise,evo,和我们在市长官邸看到的卡片一样。,市長邸で見せてもらったのと同じカードが貼り付けてある。,市長邸で見せてもらったのと同じカードが貼り付けてある。
67581,mp2000_ev,160517,,160517,159833,20193,ch0020170130,blockwise,evo,我明白了…………所谓的“三眼巨人”，原来是这个含义……,そうか…………『３つ目』っていうのはこのことだったのか……,そうか…………『３つ目』っていうのはこのことだったのか……
67582,mp2000_ev,160520,,160520,159851,20194,ch0010170131,blockwise,evo,啊，原来如此。这样一看，确实很像三只眼睛。,あ、なるほど。言われてみれば３つ目かも。,あ、なるほど。言われてみれば３つ目かも。
67583,mp2000_ev,160523,,160523,159869,20195,ch0010170132,blockwise,evo,那…………这张卡片上又写了什么呢？,で…………カードにはなんて書いてあるの？,で…………カードにはなんて書いてあるの？
67584,mp2000_ev,160526,,160526,159887,20196,ch0020170133,blockwise,evo,嗯，来看看吧。,うん、見てみよう。,うん、見てみよう。
67585,mp2000_ev,160554,,160554,161182,20197,ch0170170134,vector_search (0.96),evo,“啊，探寻者们。　像女神爱德斯一样　直视真相的人啊。,『ああ、求める者よ。　女神のごとく　眼に真実だけを迎え入れる者よ。,『ああ、求める者よ。女神のごとく眼（エイドスまなこ）に真実だけを迎え入れる者よ。赤と黒とが繰り広げる果てなき円舞へと向かうのだ。さすれば求める者よ、なんじはやがて蒼き光に至らん。怪盗Ｂ』
67586,mp2000_ev,160556,160067,160556,160067,,,unmatched,evo,　前往红黑交织的  　无尽圆舞曲所在之处吧。,　赤と黒とが繰り広げる　果てなき円舞へと向かうのだ。,
67587,mp2000_ev,160558,160079,160558,160079,,,unmatched,evo,　如此这般，追寻者啊，　汝终将抵达苍蓝之光。　　　　　　　　　　　　　怪盗Ｂ”,　さすれば求める者よ、　なんじはやがて蒼き光に至らん。　　　　　　　　　　　　　怪盗Ｂ』,
67588,mp2000_ev,160573,,160573,160169,20198,ch0010170135,exact,evo,需要记录的重点内容显而易见。,メモするところはもう決まってるわよね。,メモするところはもう決まってるわよね。
67589,mp2000_ev,160575,,160575,160181,20199,ch0010170136,normalized,evo,“前往红黑交织的  　无尽圆舞曲所在之处”──就是这句。,『赤と黒とが繰り広げる  果てなき円舞へと向かうのだ。』…………ってところ。,『赤と黒とが繰り広げる果てなき円舞へと向かうのだ。』…………ってところ。
67590,mp2000_ev,160577,,160577,160193,20200,ch0060170137,blockwise,evo,红黑交织……,赤と黒……ですか。,赤と黒……ですか。
67591,mp2000_ev,160582,,160582,160223,20201,ch0060170138,blockwise,evo,应该也是指卢安市内的某个地方吧？,やはりこれも、ルーアンの中のどこかなのでしょうか？,やはりこれも、ルーアンの中のどこかなのでしょうか？
67592,mp2000_ev,160586,,160586,160247,20202,ch0020170139,blockwise,evo,多半如此。,たぶん、そうだと思う。,たぶん、そうだと思う。
67593,mp2000_ev,160588,,160588,160259,20203,ch0020170140,blockwise,evo,这个犯人似乎以出谜题为乐……,犯人は謎なぞを楽しみたいみたいだから……,犯人は謎なぞを楽しみたいみたいだから……
67594,mp2000_ev,160590,,160590,160271,20204,ch0020170141,blockwise,evo,所以应该不会违反自己制定的规则。,自分からルールを破るようなことはしないだろうね。,自分からルールを破るようなことはしないだろうね。
67595,mp2000_ev,160592,,160592,160283,20205,ch0010170142,blockwise,evo,真是个喜欢捉弄人的家伙啊。,まったくふざけた奴よね。,まったくふざけた奴よね。
67596,mp2000_ev,160594,,160594,160295,20206,ch0010170143,blockwise,evo,也罢，我们这就去寻找下一个地点吧。,ま、とにかく次を捜しに行きましょ。,ま、とにかく次を捜しに行きましょ。
67597,mp2000_ev,161509,,161509,160792,21353,ch0020170162,blockwise,evo,原来如此，“独眼狮子”…………,なるほど、『１つ目の獅子』か…………,なるほど、『１つ目の獅子』か…………
67598,mp2000_ev,161511,,161511,160804,21354,ch0020170163,blockwise,evo,说起来，这东西确实有点像狮子呢。,言われてみれば獅子に見えないこともないかな？,言われてみれば獅子に見えないこともないかな？
67599,mp2000_ev,161514,,161514,160822,21355,ch0010170164,blockwise,evo,而且这里正是“陆地之港”。,ここはまさに『陸の港』だしね。,ここはまさに『陸の港』だしね。
67600,mp2000_ev,161516,,161516,160834,21356,ch0010170165,blockwise,evo,肯定没错了。,ぜったい間違いないわよ。,ぜったい間違いないわよ。
67601,mp2000_ev,161519,,161519,160852,21357,ch0020170166,blockwise,evo,是啊，那就调查一下吧。,そうだね。じゃ、調べてみよう。,そうだね。じゃ、調べてみよう。
67602,mp2000_ev,161542,,161542,160990,21358,ch0020170167,blockwise,evo,好，果然有卡片。,よし、カードがあった。,よし、カードがあった。
67603,mp2000_ev,161546,,161546,161014,21359,ch0020170168,blockwise,evo,赶快看看吧。,早速、内容を確認しようか。,早速、内容を確認しようか。
67604,mp2000_ev,161549,,161549,161032,21360,ch0010170169,blockwise,evo,嗯！,おうっ！,おうっ！
67605,mp2000_ev,161574,,161574,161182,21361,ch0170170170,vector_search (0.94),evo,“啊，探寻者们。　像女神爱德斯一样　直视真相的人啊。,『ああ、求める者よ。　女神のごとく　眼に真実だけを迎え入れる者よ。,『ああ、求める者よ。女神のごとく眼（エイドスまなこ）に真実だけを迎え入れる者よ。
67606,mp2000_ev,161576,161194,161576,161194,,,unmatched,evo,　越过吊桥，　前往钢铁之鹤旁边　安息着的木桶们那里吧。,　跳ね橋の向こう、　鋼鉄の鶴のそばでやすらう　タルたちのもとへ向かうのだ。,
67607,mp2000_ev,161578,161206,161578,161206,,,unmatched,evo,　如此这般，追寻者啊，　汝终将抵达苍蓝之光。　　　　　　　　　　　　　　怪盗Ｂ”,　さすれば求める者よ、　なんじはやがて蒼き光に至らん。　　　　　　　　　　　　　　怪盗Ｂ』,
67608,mp2000_ev,161589,,161589,161272,21363,ch0010170172,blockwise,evo,唔……怎么还是这种内容。这次又要去找“钢铁之鹤”了啊。,うーん、相変わらずの内容ね。今度は『鋼鉄の鶴』ときたか。,うーん、相変わらずの内容ね。今度は『鋼鉄の鶴』ときたか。
67609,mp2000_ev,161591,,161591,161284,21364,ch0010170173,blockwise,evo,“越过吊桥”应该就是指港口那边吧……,『跳ね橋の向こう』ってことは港の方だってことなんだろうけど……,『跳ね橋の向こう』ってことは港の方だってことなんだろうけど……
67610,mp2000_ev,161594,,161594,161302,21365,ch0010170174,blockwise,evo,呼，我们究竟要被对方戏耍到什么时候啊。,ふう、いつまでこんなことさせる気なんだろ。,ふう、いつまでこんなことさせる気なんだろ。
67611,mp2000_ev,161598,,161598,161326,21366,ch0060170175,blockwise,evo,呵呵，应该离结束不远了。,ふふ、きっともう少しで終わりですよ。,ふふ、きっともう少しで終わりですよ。
67612,mp2000_ev,161600,,161600,161338,21367,ch0060170176,blockwise,evo,再坚持一下吧，艾丝蒂尔。,それまで頑張りましょう。エステルさん。,それまで頑張りましょう。エステルさん。
67613,mp2000_ev,161607,,161607,161380,21368,ch0020170177,blockwise,evo,艾丝蒂尔…………你怎么还要靠人家鼓励啊。,エステル…………君が励まされてどうするのさ。,エステル…………君が励まされてどうするのさ。
67614,mp2000_ev,161610,,161610,161398,21369,ch0010170178,blockwise,evo,唔…………,あう゛…………,あヴ…………
67615,mp2000_ev,161612,,161612,161410,21370,ch0010170179,blockwise,evo,只、只是觉得有点累而已嘛。,ちょ、ちょっと疲れてきただけよ。,ちょ、ちょっと疲れてきただけよ。
67616,mp2000_ev,161615,,161615,161428,21371,ch0010170180,blockwise,evo,好、好啦，我们鼓足干劲，继续去找吧！,ほ、ほらっ、気合入れ直して行くわよ！,ほ、ほらっ、気合入れ直して行くわよ！
67617,mp2000_ev,161618,,161618,161446,21372,ch0020170181,blockwise,evo,真是的……,まったく……,まったく……
67618,mp2000_ev,162974,,162974,161870,21056,ch0010170182,blockwise,evo,唔……,むう……,むう……
67619,mp2000_ev,162976,,162976,161882,21057,ch0010170183,blockwise,evo,真奇怪啊。,おっかしいわね。,おっかしいわね。
67620,mp2000_ev,162978,,162978,161894,21058,ch0020170184,blockwise,evo,所谓的“钢铁之鹤”，应该就是指这个起重机……,『鋼鉄の鶴』っていうのはこのクレーンに間違いないと思うけど……,『鋼鉄の鶴』っていうのはこのクレーンに間違いないと思うけど……
67621,mp2000_ev,162981,,162981,161912,21059,ch0060170185,blockwise,evo,但却没看到最重要的“木桶”啊……,肝心の『タル』が見当たりませんね…………,肝心の『タル』が見当たりませんね…………
67622,mp2000_ev,162984,,162984,161930,21060,ch0010170186,blockwise,evo,真是的，到底是怎么回事嘛。,まったく、どういうことなのよ。,まったく、どういうことなのよ。
67623,mp2000_ev,162998,,162998,162014,21061,ch0010170187,blockwise,evo,啊，这位大哥！,あ、お兄さん！,あ、お兄さん！
67624,mp2000_ev,163001,,163001,162032,21062,ch1790170188,blockwise,evo,哦，有什么事吗？,おう、なんだ？,おう、なんだ？
67625,mp2000_ev,163004,,163004,162050,21063,ch0010170189,blockwise,evo,你在这附近看到过木桶吗？,この辺りでタルを見なかった？,この辺りでタルを見なかった？
67626,mp2000_ev,163007,,163007,162068,21064,ch1790170190,blockwise,evo,木桶？,タルだあ？,タルだあ？
67627,mp2000_ev,163009,,163009,162080,21065,ch1790170191,blockwise,evo,那种东西，我也记不太清楚了。,そんなもんいちいち覚えてねえよ。,そんなもんいちいち覚えてねえよ。
67628,mp2000_ev,163011,,163011,162092,21066,ch1790170192,blockwise,evo,因为每个仓库里都有很多木桶。,どの倉庫ん中もタルだらけだぜ。,どの倉庫ん中もタルだらけだぜ。
67629,mp2000_ev,163022,,163022,162404,21080,ch0010170193,blockwise,evo,唔，这样啊……,まあ、そうよね……,まあ、そうよね……
67630,mp2000_ev,163024,,163024,162164,21068,ch0010170194,blockwise,evo,…………嗯？仓库？,…………ん？　倉庫？,…………ん？　倉庫？
67631,mp2000_ev,163026,,163026,162428,21082,ch0060170195,blockwise,evo,怎么了？,どうしました？,どうしました？
67632,mp2000_ev,163029,,163029,162464,21083,ch0010170196,blockwise,evo,嗯…………等一下。,うん…………ちょっと、ね。,うん…………ちょっと、ね。
67633,mp2000_ev,163042,,163042,162272,21071,ch0010170197,blockwise,evo,喂，我们之前不是找到过仓库的钥匙吗？,ねえ、この前倉庫の鍵を見つけたじゃない。,ねえ、この前倉庫の鍵を見つけたじゃない。
67634,mp2000_ev,163044,,163044,162284,21072,ch0020170198,blockwise,evo,嗯…………是哈古先生委托我们找的。,ええと…………ハーグさんって言う人の依頼だったよね。,ええと…………ハーグさんって言う人の依頼だったよね。
67635,mp2000_ev,163046,,163046,162296,21073,ch0010170199,blockwise,evo,他不是说过的吗？,あの人が言ってなかった？,あの人が言ってなかった？
67636,mp2000_ev,163048,,163048,162596,21088,ch0010170200,blockwise,evo,起重机周围的木桶都被搬进仓库了…………,クレーンの周りのタルを倉庫に移したって…………,クレーンの周りのタルを倉庫に移したって…………
67637,mp2000_ev,163052,,163052,162620,21089,ch0020170201,blockwise,evo,对啊…………,そうか…………,そうか…………
67638,mp2000_ev,163054,,163054,162632,21090,ch0020170202,blockwise,evo,原来这里的木桶都被搬到仓库里了。,ここにあったタルは倉庫に移動されちゃったのか。,ここにあったタルは倉庫に移動されちゃったのか。
67639,mp2000_ev,163056,,163056,162650,21077,ch0020170203,blockwise,evo,一定是这样。头脑很灵敏嘛，艾丝蒂尔。,きっとそれだよ。冴えてるね、エステル。,きっとそれだよ。冴えてるね、エステル。
67640,mp2000_ev,163059,,163059,162662,21078,ch0010170204,blockwise,evo,嘿嘿，偶尔啦。,えへへ、たまにはね。,えへへ、たまにはね。
67641,mp2000_ev,163061,,163061,162386,21079,ch0010170205,blockwise,evo,好，我们这就去问问哈古先生吧。,よしっ、速攻でハーグさんに話を聞きに行こう。,よしっ、速攻でハーグさんに話を聞きに行こう。
67642,mp2000_ev,163069,,163069,162404,21080,ch0010170193,blockwise,evo,唔，这样啊……,まあ、そうよね……,まあ、そうよね……
67643,mp2000_ev,163071,,163071,162416,21081,ch0010170207,blockwise,evo,……嗯？仓库？,……ん？　倉庫？,……ん？　倉庫？
67644,mp2000_ev,163073,,163073,162428,21082,ch0060170195,blockwise,evo,怎么了？,どうしました？,どうしました？
67645,mp2000_ev,163079,,163079,162464,21083,ch0010170196,blockwise,evo,嗯…………等一下。,うん…………ちょっと、ね。,うん…………ちょっと、ね。
67646,mp2000_ev,163092,,163092,162542,21084,ch0010170210,blockwise,evo,我说，我们之前不是听说过这方面的信息吗？,ねえ、この前そんな話を聞かなかった？,ねえ、この前そんな話を聞かなかった？
67647,mp2000_ev,163094,,163094,162554,21085,ch0020170211,blockwise,evo,嗯……你是指哈古先生的委托吧？,ええと……ハーグさんって言う人の依頼だったよね。,ええと……ハーグさんって言う人の依頼だったよね。
67648,mp2000_ev,163096,,163096,162566,21086,ch0020170212,blockwise,evo,他把仓库的钥匙丢失了。,倉庫の鍵を失くしたっていう。,倉庫の鍵を失くしたっていう。
67649,mp2000_ev,163099,,163099,162584,21087,ch0010170213,blockwise,evo,是啊，他不是说过吗？,そうそう。その人が言ってなかったっけ？,そうそう。その人が言ってなかったっけ？
67650,mp2000_ev,163101,,163101,162596,21088,ch0010170200,blockwise,evo,起重机周围的木桶都被搬进仓库了…………,クレーンの周りのタルを倉庫に移したって…………,クレーンの周りのタルを倉庫に移したって…………
67651,mp2000_ev,163105,,163105,162620,21089,ch0020170201,blockwise,evo,对啊…………,そうか…………,そうか…………
67652,mp2000_ev,163107,,163107,162632,21090,ch0020170202,blockwise,evo,原来这里的木桶都被搬到仓库里了。,ここにあったタルは倉庫に移動されちゃったのか。,ここにあったタルは倉庫に移動されちゃったのか。
67653,mp2000_ev,163110,,163110,162650,21091,ch0020170217,blockwise,evo,一定是这样。头脑很灵敏嘛，艾丝蒂尔。,きっとそれだ。冴えてるね、エステル。,きっとそれだ。冴えてるね、エステル。
67654,mp2000_ev,163112,,163112,162662,21092,ch0010170218,blockwise,evo,嘿嘿，偶尔啦。,えへへ、たまにはね。,えへへ、たまにはね。
67655,mp2000_ev,163114,,163114,162674,21093,ch0020170219,blockwise,evo,好，那我们就先把哈古先生的委托解决吧。,よし、じゃあ先にハーグさんの依頼を解決しよう。,よし、じゃあ先にハーグさんの依頼を解決しよう。
67656,mp2000_ev,163116,,163116,162686,21094,ch0020170220,blockwise,evo,完成之后，事情应该就会有进展了。,そうすればこっちも何か進展があるはずだよ。,そうすればこっちも何か進展があるはずだよ。
67657,mp2000_ev,163119,,163119,162704,21095,ch0010170221,blockwise,evo,嗯！,おうっ！,おうっ！
67658,mp2000_ev,163126,,163126,162722,21096,ch0010170222,blockwise,evo,是吗……,まあ、そうよね…………,まあ、そうよね…………
67659,mp2000_ev,163128,,163128,162734,21097,ch0010170223,blockwise,evo,呼，这可麻烦了，线索就这样中断了。,ふう、でも困ったわね。手掛かりが途切れちゃったわ。,ふう、でも困ったわね。手掛かりが途切れちゃったわ。
67660,mp2000_ev,163130,,163130,162746,21098,ch0020170224,blockwise,evo,如果有关于木桶的消息就好了。,タルについて何か情報があればいいんだけど。,タルについて何か情報があればいいんだけど。
67661,mp2000_ev,163132,,163132,162758,21099,ch0020170225,blockwise,evo,但我们目前并没有这方面的线索。,今のところ見当もつかないね。,今のところ見当もつかないね。
67662,mp2000_ev,163143,,163143,162824,21100,ch0010170226,blockwise,evo,可是，苦恼也无济于事……,でも、こんなとこで悩んでても仕方ないし……,でも、こんなとこで悩んでても仕方ないし……
67663,mp2000_ev,163145,,163145,162836,21101,ch0020170227,blockwise,evo,我们不如先去处理其他的委托吧。,他の依頼でも受けに行こうか？,他の依頼でも受けに行こうか？
67664,mp2000_ev,163147,,163147,162848,21102,ch0020170228,blockwise,evo,说不定会得到什么线索呢。,どこに手掛かりがあるか分からないしね。,どこに手掛かりがあるか分からないしね。
67665,mp2000_ev,163150,,163150,162866,21103,ch0010170229,blockwise,evo,嗯，好吧。,うん、取り敢えずそうしようよ。,うん、取り敢えずそうしようよ。
67666,mp2000_ev,163152,,163152,162878,21104,ch0010170230,blockwise,evo,当然，这件事也不能放弃，要继续调查下去。,もちろん、この事件の捜査もあきらめずに続けるけどね。,もちろん、この事件の捜査もあきらめずに続けるけどね。
67667,mp2000_ev,163154,,163154,162890,21105,ch0020170231,blockwise,evo,是啊。,そうだね。,そうだね。
67668,mp2000_ev,163156,,163156,162902,21106,ch0020170232,blockwise,evo,好，我们走吧。,よし、それじゃ行こう。,よし、それじゃ行こう。
67669,mp2000_ev,166903,163554,166903,163554,,,unmatched,evo,啊，不好意思。有点事想请教一下。,あ、すみません。ちょっとお聞きしたいことがあるんですが。,
67670,mp2000_ev,166912,,166912,163578,20839,ch0010170233,blockwise,evo,您好啊，哈古先生。,こんにちは、ハーグさん。,こんにちは、ハーグさん。
67671,mp2000_ev,166914,,166914,163590,20840,ch0010170234,blockwise,evo,我们有件事想问问您……,ちょっと聞きたいことがあるんだ。,ちょっと聞きたいことがあるんだ。
67672,mp2000_ev,166924,,166924,163620,40764,ch0020170235,blockwise,evo,您正在工作啊，打扰了。,お仕事中、失礼します。,お仕事中、失礼します。
67673,mp2000_ev,166926,,166926,163632,20842,ch0020170236,blockwise,evo,有件事情想请教您。,お聞きしたいことがあるんです。,お聞きしたいことがあるんです。
67674,mp2000_ev,166933,,166933,163650,20843,ch0060170237,blockwise,evo,对不起，哈古先生。,すみません、ハーグさん。,すみません、ハーグさん。
67675,mp2000_ev,166935,,166935,163662,20844,ch0060170238,blockwise,evo,有件事情想向您打听一下……,少々お聞きしたいことがあるんですけど……,少々お聞きしたいことがあるんですけど……
67676,mp2000_ev,166949,,166949,163704,20918,ch1800170241,blockwise,evo,问我？,俺っちにか？,俺っちにか？
67677,mp2000_ev,166951,,166951,163716,20919,ch1800170242,blockwise,evo,什么事？,なんだい？,なんだい？
67678,mp2000_ev,166953,,166953,163728,20920,ch0020170243,blockwise,evo,我们想问问您刚才钥匙掉了的时候您所说的那件事。,鍵を失くしたときの仕事についてお聞きしたいんです。,鍵を失くしたときの仕事についてお聞きしたいんです。
67679,mp2000_ev,166956,,166956,163746,20921,ch0020170244,blockwise,evo,“把起重机周围的那些木桶　都搬进了仓库”……,『クレーンの周りの　タルを倉庫に移動した』……,『クレーンの周りのタルを倉庫に移動した』……
67680,mp2000_ev,166958,,166958,163758,20922,ch0020170245,blockwise,evo,……是这样的吗？,……そう仰ってましたよね。,……そう仰ってましたよね。
67681,mp2000_ev,166961,,166961,163776,20923,ch1800170246,blockwise,evo,啊，对呀。,ああ、そうだぜ。,ああ、そうだぜ。
67682,mp2000_ev,166963,,166963,163788,20924,ch1800170247,blockwise,evo,起重机附近的木桶很碍事的，所以我就把它们搬进仓库里了。,クレーンの前に邪魔なタルがあったからな。それを倉庫に入れちまったんだ。,クレーンの前に邪魔なタルがあったからな。それを倉庫に入れちまったんだ。
67683,mp2000_ev,166966,,166966,163806,20925,ch1800170248,blockwise,evo,之后没多久钥匙就丢失了。,で、その後鍵を落としちまったわけだ。,で、その後鍵を落としちまったわけだ。
67684,mp2000_ev,166968,,166968,163818,20926,ch0020170249,blockwise,evo,对不起，能不能让我们进一下仓库呢？,すみませんが、倉庫の中に入らせてもらえないでしょうか。,すみませんが、倉庫の中に入らせてもらえないでしょうか。
67685,mp2000_ev,166970,,166970,163830,20927,ch0020170250,blockwise,evo,我们有点事情，想调查一下里面的木桶。,中にあるタルを調べさせて欲しいんです。,中にあるタルを調べさせて欲しいんです。
67686,mp2000_ev,166973,,166973,163848,20928,ch1800170251,blockwise,evo,唔……使用中的仓库在出入管理方面是很严格的。,うーん、使用中の倉庫は出入りの管理がうるさいんだよ。,うーん、使用中の倉庫は出入りの管理がうるさいんだよ。
67687,mp2000_ev,166975,,166975,163860,20929,ch1800170252,blockwise,evo,因为那是一个放置着很多商品的地方。,何しろ商品を預かってる場所だからな。,何しろ商品を預かってる場所だからな。
67688,mp2000_ev,166977,,166977,163872,20930,ch1800170253,blockwise,evo,所以外部人员是不能随意进出的。,そう簡単に部外者を入れるわけにはいかねえんだ。,そう簡単に部外者を入れるわけにはいかねえんだ。
67689,mp2000_ev,166979,,166979,163884,20931,ch0010170254,blockwise,evo,哎呀…………这可就不好办了。,あらら…………それは困ったわねえ。,あらら…………それは困ったわねえ。
67690,mp2000_ev,166983,,166983,163908,20932,ch1800170255,blockwise,evo,不过，既然你们刚才帮过我，我就稍微通融一下吧。,でも、あんたらには世話になったからな。俺がなんとかしてやるぜ。,でも、あんたらには世話になったからな。俺がなんとかしてやるぜ。
67691,mp2000_ev,166986,,166986,163926,20933,ch1800170256,blockwise,evo,就只是调查一下相关的木桶对吗？,要はタルを調べられりゃいいんだよな？,要はタルを調べられりゃいいんだよな？
67692,mp2000_ev,166989,,166989,163944,20934,ch0020170257,blockwise,evo,嗯，就是这样的。,ええ、そういうことですね。,ええ、そういうことですね。
67693,mp2000_ev,166993,,166993,163968,20935,ch1800170258,blockwise,evo,那么我就把它搬到仓库外来吧。,なら、俺がそれを倉庫の外まで運んで来てやるよ。,なら、俺がそれを倉庫の外まで運んで来てやるよ。
67694,mp2000_ev,166995,,166995,163980,20936,ch1800170259,blockwise,evo,这样既不用进入仓库，又可以调查木桶了。,それなら中に入らずにタルを調べられるだろ？,それなら中に入らずにタルを調べられるだろ？
67695,mp2000_ev,166998,,166998,163998,20937,ch0010170260,blockwise,evo,啊，对啊。,あ、そっか。,あ、そっか。
67696,mp2000_ev,167000,,167000,164010,20938,ch0020170261,blockwise,evo,真是给您添麻烦了。,すみません、助かります。,すみません、助かります。
67697,mp2000_ev,167003,,167003,164028,20939,ch1800170262,blockwise,evo,你们不用这么客气。,これぐらいお安いご用さ。,これぐらいお安いご用さ。
67698,mp2000_ev,167006,,167006,164046,20940,ch1800170263,blockwise,evo,好了，那么我们就去吧。,よし、それじゃ付いてきな。,よし、それじゃ付いてきな。
67699,mp2000_ev,167043,,167043,164268,20941,ch1800170264,blockwise,evo,好，打开了。,おっし、開いたぜ。,おっし、開いたぜ。
67700,mp2000_ev,167045,,167045,164280,20942,ch1800170265,blockwise,evo,你们就先在这里等我一下吧。,そんじゃ、ちょっくらここで待っててくれよな。,そんじゃ、ちょっくらここで待っててくれよな。
67701,mp2000_ev,167080,,167080,164490,20943,ch1800170266,blockwise,evo,咦？波尔多斯主任。,あれ？　ポルトス主任。,あれ？　ポルトス主任。
67702,mp2000_ev,167082,,167082,164502,20944,ch1800170267,blockwise,evo,您在这里面做什么呢？,こんなとこでどうしたんですか？,こんなとこでどうしたんですか？
67703,mp2000_ev,167085,,167085,164520,20945,ch1810170268,blockwise,evo,唔，我只是有点不放心，所以来看看。,うむ、少し気になることがあってな。,うむ、少し気になることがあってな。
67704,mp2000_ev,167087,,167087,164532,20946,ch1810170269,blockwise,evo,我用备用钥匙进去的。,合鍵を使って入ったんだよ。,合鍵を使って入ったんだよ。
67705,mp2000_ev,167089,,167089,164544,20947,ch1800170270,blockwise,evo,啊？备用钥匙？,え？　合鍵？,え？　合鍵？
67706,mp2000_ev,167091,,167091,164556,20948,ch1800170271,blockwise,evo,奇怪了，有这样的东西吗？,そんなもん、ありましたっけ？,そんなもん、ありましたっけ？
67707,mp2000_ev,167100,,167100,164610,20949,ch1810170272,blockwise,evo,……对了，那边的几位是？,……ところで、そちらの方々は？,……ところで、そちらの方々は？
67708,mp2000_ev,167106,,167106,164646,20950,ch1800170273,blockwise,evo,啊，他们是游击士协会的。,あ、遊撃士協会の人たちですよ。,あ、遊撃士協会の人たちですよ。
67709,mp2000_ev,167110,,167110,164670,20951,ch1800170274,blockwise,evo,因为要调查一件事，所以要看看仓库里面的木桶。,なんでも事件の捜査で中にあるタルを調べたいそうで。,なんでも事件の捜査で中にあるタルを調べたいそうで。
67710,mp2000_ev,167113,,167113,164688,20952,ch1810170275,blockwise,evo,哦，是这样啊。,うむ、そういうことか。,うむ、そういうことか。
67711,mp2000_ev,167115,,167115,164700,20953,ch1810170276,blockwise,evo,不过，保管中的仓库是不允许外部人员进入的。,しかし、保管中の倉庫は部外者の立入は禁止だぞ。,しかし、保管中の倉庫は部外者の立入は禁止だぞ。
67712,mp2000_ev,167120,,167120,164730,20954,ch1800170277,blockwise,evo,嗯，所以我才来帮他们把木桶取出来。,ええ、だから俺がそのタルを取りにいくんです。,ええ、だから俺がそのタルを取りにいくんです。
67713,mp2000_ev,167122,,167122,164742,20955,ch1800170278,blockwise,evo,只是把木桶搬出来应该可以吧？,外まで運んでくれば問題はないでしょう？,外まで運んでくれば問題はないでしょう？
