RemakeVoiceID,RemakeScenaScriptFilename,RemakeScenaScriptLineno,RemakeScenaScriptAddStructLinenoOldScriptId,OldVoiceFilename,MatchType,RemakeVoiceCategory,RemakeVoiceTranslation,RemakeVoiceText,OldVoiceText
85145,mp4000,39731,39603,,,unmatched,evo,"{'text': '因为大家都是有工作有儿女的人，所以谈起话来会更加投缘。', 'filebase': 'mp4000', 'lineno': 39731, 'lineno_corr': 39603}",互いに仕事を持って子育てしてる者どうしでついつい話がはずんじゃうわ。,
85146,mp4000,39740,39627,,,unmatched,evo,"{'text': '这个冰激凌店的冰激凌真的非常好吃呢。', 'filebase': 'mp4000', 'lineno': 39740, 'lineno_corr': 39627}",ここのアイスクリーム屋さん、とても美味しいのよ。,
85147,mp4000,39742,39639,,,unmatched,evo,"{'text': '难道说这个店子在王都非常有名吗？', 'filebase': 'mp4000', 'lineno': 39742, 'lineno_corr': 39639}",ひょっとして王都でも有名なお店なのかしら？,
85148,mp4000,39993,39802,,,unmatched,evo,"{'text': '妈妈和别人说话去了，叫我一边吃冰激凌一边等她～', 'filebase': 'mp4000', 'lineno': 39993, 'lineno_corr': 39802}",ママがアイス買ってあげるから食べてる間、話させてだってー。,
85149,mp4000,40002,39826,,,unmatched,evo,"{'text': '卢希娅啊，还想再吃一个冰激凌呢～', 'filebase': 'mp4000', 'lineno': 40002, 'lineno_corr': 39826}",ルシア、もう１度アイス食べたいなー。,
85150,mp4000,40011,39850,,,unmatched,evo,"{'text': '卢希娅住的村子啊，离海边很近很近哦～还盛开着纯白色的花儿呢。', 'filebase': 'mp4000', 'lineno': 40011, 'lineno_corr': 39850}",ルシアの村はね、海のすぐ近くにあってー、真っ白なお花がたくさん咲くの。,
85151,mp4000,40013,39862,,,unmatched,evo,"{'text': '而且，我还有波利他们那样很多很多的朋友哦。', 'filebase': 'mp4000', 'lineno': 40013, 'lineno_corr': 39862}",それでね、ポーリィちゃんとかお友達がたくさんいるのよ。,
85152,mp4000,40022,39886,,,unmatched,evo,"{'text': '卢希娅我好想快点进王城看看啊。', 'filebase': 'mp4000', 'lineno': 40022, 'lineno_corr': 39886}",ルシア、早くお城に行ってみたいな。,
85153,mp4000,40024,39898,,,unmatched,evo,"{'text': '但现在已经不能进去了～', 'filebase': 'mp4000', 'lineno': 40024, 'lineno_corr': 39898}",でも、今は入れないんだってー。,
85154,mp4000,40033,39922,,,unmatched,evo,"{'text': '冰激凌～真的很好吃哦。', 'filebase': 'mp4000', 'lineno': 40033, 'lineno_corr': 39922}",アイスクリーム、すっごくおいしいよー。,
85155,mp4000,40035,39934,,,unmatched,evo,"{'text': '是妈妈买给我的。', 'filebase': 'mp4000', 'lineno': 40035, 'lineno_corr': 39934}",ママが買ってくれたの。,
85156,mp4000,40642,40161,,,unmatched,evo,"{'text': '终于有望看到《埃尔赛尤号》的再次试飞了。', 'filebase': 'mp4000', 'lineno': 40642, 'lineno_corr': 40161}",ようやく《アルセイユ》のテスト再開の見通しが立ちました。,
85157,mp4000,40644,40113,,,unmatched,evo,"{'text': '中央工房必须得加快新型引擎的开发速度。', 'filebase': 'mp4000', 'lineno': 40644, 'lineno_corr': 40113}",中央工房の新型エンジン開発も急がせないといけませんね。,
85158,mp4000,40646,40173,,,unmatched,evo,"{'text': '幸好拉赛尔博士平安无事，这个项目总算可以向前迈进一大步了。', 'filebase': 'mp4000', 'lineno': 40646, 'lineno_corr': 40173}",ラッセル博士も無事だったしこれでプロジェクトが大きく前進するといいなぁ。,
85159,mp4000,40648,40137,,,unmatched,evo,"{'text': '好，加油干！', 'filebase': 'mp4000', 'lineno': 40648, 'lineno_corr': 40137}",よーし、やるぞー！,
85160,mp4000,40656,40161,,,unmatched,evo,"{'text': '终于有望看到《埃尔赛尤号》的再次试飞了。', 'filebase': 'mp4000', 'lineno': 40656, 'lineno_corr': 40161}",ようやく《アルセイユ》のテスト再開の見通しが立ちました。,
85161,mp4000,40658,40173,,,unmatched,evo,"{'text': '幸好拉赛尔博士平安无事，这个项目总算可以向前迈进一大步了。', 'filebase': 'mp4000', 'lineno': 40658, 'lineno_corr': 40173}",ラッセル博士も無事だったしこれでプロジェクトが大きく前進するといいなぁ。,
85162,mp4000,40670,,9132,ch2350131081,blockwise,evo,"{'text': '我带了一些可以调整大家的导力器的工具。', 'filebase': 'mp4000', 'lineno': 40670, 'lineno_corr': 40197}",一応、皆さんのオーブメントを調整する道具を持ってきました。,一応、皆さんのオーブメントを調整する道具を持ってきました。
85163,mp4000,40672,,9133,ch2350131082,blockwise,evo,"{'text': '还有，我也准备了一些装备和道具，虽然种类不算很多。', 'filebase': 'mp4000', 'lineno': 40672, 'lineno_corr': 40209}",あと、種類は少ないですけど装備や道具なども用意しています。,あと、種類は少ないですけど装備や道具なども用意しています。
85164,mp4000,40674,,9138,ch2350131087,blockwise,evo,"{'text': '有需要的话请说一声。', 'filebase': 'mp4000', 'lineno': 40674, 'lineno_corr': 40221}",用があれば声をかけてください。,用があれば声をかけてください。
85165,mp4000,40695,40257,,,unmatched,evo,"{'text': '哎呀呀，不错不错，年轻人就是有干劲呀。', 'filebase': 'mp4000', 'lineno': 40695, 'lineno_corr': 40257}",いやいや、若い人は熱意があっていいですね。,
85166,mp4000,40706,40287,,,unmatched,evo,"{'text': '不要外传哦……', 'filebase': 'mp4000', 'lineno': 40706, 'lineno_corr': 40287}",ここだけの話ですが……,
85167,mp4000,40708,40347,,,unmatched,evo,"{'text': '（我听中央工房的同事说，\u3000拉赛尔博士\u3000被人绑架了。）', 'filebase': 'mp4000', 'lineno': 40708, 'lineno_corr': 40347}",（中央工房の仲間から　あのラッセル博士が　さらわれたと聞きました。）,
85168,mp4000,40710,40311,,,unmatched,evo,"{'text': '（而且听说缇妲也在一起，\u3000我真是有些担心呢……）', 'filebase': 'mp4000', 'lineno': 40710, 'lineno_corr': 40311}",（ティータちゃんが一緒だったとも　聞きますし心配ですね……）,
85169,mp4000,40712,40359,,,unmatched,evo,"{'text': '（不过，我觉得博士\u3000一定能靠自己的能力逃脱，\u3000然后回到工房。）', 'filebase': 'mp4000', 'lineno': 40712, 'lineno_corr': 40359}",（でも、あの博士なら自分で　脱出して工房へひょっこり　戻ってくる気もするんですけどね。）,
85170,mp4000,40720,40347,,,unmatched,evo,"{'text': '（我听中央工房的同事说，\u3000拉赛尔博士\u3000被人绑架了。）', 'filebase': 'mp4000', 'lineno': 40720, 'lineno_corr': 40347}",（中央工房の仲間から　あのラッセル博士が　さらわれたと聞きました。）,
85171,mp4000,40722,40359,,,unmatched,evo,"{'text': '（不过，我觉得博士\u3000一定能靠自己的能力逃脱，\u3000然后回到工房。）', 'filebase': 'mp4000', 'lineno': 40722, 'lineno_corr': 40359}",（でも、あの博士なら自分で　脱出して工房へひょっこり　戻ってくる気もするんですけどね。）,
85172,mp4000,40734,40383,,,unmatched,evo,"{'text': '我已经憋了太久，实在是忍不下去，所以只能对你们说了。', 'filebase': 'mp4000', 'lineno': 40734, 'lineno_corr': 40383}",うっぷんがたまっていたせいかつい熱く語っちゃいました。,
85173,mp4000,40736,40395,,,unmatched,evo,"{'text': '好想尽快进行《埃尔赛尤号》的后续测试工作啊。', 'filebase': 'mp4000', 'lineno': 40736, 'lineno_corr': 40395}",早く《アルセイユ》のテストの続きがしたいですね。,
85174,mp4000,40745,40419,,,unmatched,evo,"{'text': '唔，反正闲着无聊，不如去帮忙维修《林德号》吧。', 'filebase': 'mp4000', 'lineno': 40745, 'lineno_corr': 40419}",うーん、退屈だし《リンデ号》の整備でも手伝いましょうか。,
85175,mp4000,40754,40443,,,unmatched,evo,"{'text': '那艘警备飞艇是最近才配备到雷斯顿要塞的。', 'filebase': 'mp4000', 'lineno': 40754, 'lineno_corr': 40443}",あの警備艇は最近レイストン要塞に納入したものですね。,
85176,mp4000,40756,40455,,,unmatched,evo,"{'text': '在这种时候准备警备飞艇，难道发生了什么事件吗……', 'filebase': 'mp4000', 'lineno': 40756, 'lineno_corr': 40455}",こんな時間に着陸してくるなんて何か事件でもあったのでしょうか……,
85177,mp4000,40765,40479,,,unmatched,evo,"{'text': '《埃尔赛尤号》尚处于未完工的状态。', 'filebase': 'mp4000', 'lineno': 40765, 'lineno_corr': 40479}",《アルセイユ》はまだ未完成の状態なんです。,
85178,mp4000,40767,40491,,,unmatched,evo,"{'text': '原本计划在近期进行下一阶段的测试，但在如今这种状况下……', 'filebase': 'mp4000', 'lineno': 40767, 'lineno_corr': 40491}",すぐに次の実験に移りたかったのですが今はこんな状態でして……,
85179,mp4000,40776,40515,,,unmatched,evo,"{'text': '说起来，我有些担心尤莉亚中尉他们。', 'filebase': 'mp4000', 'lineno': 40776, 'lineno_corr': 40515}",それにしてもユリアさんたちが心配ですね。,
85180,mp4000,40778,40527,,,unmatched,evo,"{'text': '他们怎么可能会发动政变呢，肯定是搞错了。', 'filebase': 'mp4000', 'lineno': 40778, 'lineno_corr': 40527}",彼女たちがクーデターを起こすなんて何かの間違いですよ。,
85181,mp4000,40789,40605,,,unmatched,evo,"{'text': '《埃尔赛尤号》是归王族所有的飞行船。', 'filebase': 'mp4000', 'lineno': 40789, 'lineno_corr': 40605}",《アルセイユ》は王家が所有する飛行船のはずです。,
85182,mp4000,40791,40617,,,unmatched,evo,"{'text': '无论怎么说，也不应该由王国军接收。', 'filebase': 'mp4000', 'lineno': 40791, 'lineno_corr': 40617}",いくら王国軍と言っても接収できるはずないのですが。,
85183,mp4000,40793,40581,,,unmatched,evo,"{'text': '他们真的得到过女王陛下的许可吗……', 'filebase': 'mp4000', 'lineno': 40793, 'lineno_corr': 40581}",本当に女王様の許可が出ているんでしょうか……,
85184,mp4000,40801,40605,,,unmatched,evo,"{'text': '《埃尔赛尤号》是归王族所有的飞行船。', 'filebase': 'mp4000', 'lineno': 40801, 'lineno_corr': 40605}",《アルセイユ》は王家が所有する飛行船のはずです。,
85185,mp4000,40803,40617,,,unmatched,evo,"{'text': '无论怎么说，也不应该由王国军接收。', 'filebase': 'mp4000', 'lineno': 40803, 'lineno_corr': 40617}",いくら王国軍と言っても接収できるはずないのですが。,
85186,mp4000,41396,40827,,,unmatched,evo,"{'text': '我终于可以回到工作岗位了。', 'filebase': 'mp4000', 'lineno': 41396, 'lineno_corr': 40827}",やっと、まともに仕事ができるようになったわ。,
85187,mp4000,41398,40839,,,unmatched,evo,"{'text': '为了重新赢得客人们的信赖，一定要多加努力。', 'filebase': 'mp4000', 'lineno': 41398, 'lineno_corr': 40839}",お客さんの信頼を取り戻すためにも頑張らなきゃね。,
85188,mp4000,41407,40863,,,unmatched,evo,"{'text': '军队的那些家伙实在是太气人了。', 'filebase': 'mp4000', 'lineno': 41407, 'lineno_corr': 40863}",軍のヤツらにはいい加減アッタマ来るわね。,
85189,mp4000,41409,40875,,,unmatched,evo,"{'text': '希望他们早点离开。', 'filebase': 'mp4000', 'lineno': 41409, 'lineno_corr': 40875}",早く出て行きなさいよ。,
85190,mp4000,41422,40917,,,unmatched,evo,"{'text': '啊，太气人了。', 'filebase': 'mp4000', 'lineno': 41422, 'lineno_corr': 40917}",あー、ムカつくわね。,
85191,mp4000,41424,40929,,,unmatched,evo,"{'text': '他们直到现在都没抓到那些恐怖分子。', 'filebase': 'mp4000', 'lineno': 41424, 'lineno_corr': 40929}",いつまでたってもテロリストを捕まえられないクセに。,
85192,mp4000,41426,40941,,,unmatched,evo,"{'text': '却还大摇大摆地在这里碍事……', 'filebase': 'mp4000', 'lineno': 41426, 'lineno_corr': 40941}",何よ、いばっちゃって……,
85193,mp4000,41434,40965,,,unmatched,evo,"{'text': '哎…………', 'filebase': 'mp4000', 'lineno': 41434, 'lineno_corr': 40965}",あれ…………,
85194,mp4000,41436,40977,,,unmatched,evo,"{'text': '说起来，佩顿师傅去哪里了？', 'filebase': 'mp4000', 'lineno': 41436, 'lineno_corr': 40977}",そう言えばペイトンさんはどこに行っちゃったのかしら？,
85195,mp4000,41448,41001,,,unmatched,evo,"{'text': '真不愧是来自蔡斯中央工房的佩顿师傅啊。', 'filebase': 'mp4000', 'lineno': 41448, 'lineno_corr': 41001}",さすがペイトンさんはツァイスの中央工房から派遣されてきているだけあるわ。,
85196,mp4000,41450,41013,,,unmatched,evo,"{'text': '要是能当我们的技术顾问就好了。', 'filebase': 'mp4000', 'lineno': 41450, 'lineno_corr': 41013}",うちの技術顧問になってくれればいいのにね。,
85197,mp4000,41459,41037,,,unmatched,evo,"{'text': '好，下一艘进港的定期船是《赛希莉亚号》。', 'filebase': 'mp4000', 'lineno': 41459, 'lineno_corr': 41037}",さて、次に来るのは《セシリア号》ね。,
85198,mp4000,41461,41049,,,unmatched,evo,"{'text': '要提前做好准备。', 'filebase': 'mp4000', 'lineno': 41461, 'lineno_corr': 41049}",準備を進めておかなくちゃ。,
85199,mp4000,41472,41079,,,unmatched,evo,"{'text': '我向佩顿师傅询问过很多有关《埃尔赛尤号》的事情。', 'filebase': 'mp4000', 'lineno': 41472, 'lineno_corr': 41079}",《アルセイユ》のことを色々とペイトンさんに聞いてみたの。,
85200,mp4000,41474,41091,,,unmatched,evo,"{'text': '虽然还没完工，但那艘飞艇真是太棒了。', 'filebase': 'mp4000', 'lineno': 41474, 'lineno_corr': 41091}",まだ未完成みたいだけどあれはすごい船だわ。,
85201,mp4000,41476,41103,,,unmatched,evo,"{'text': '要是没有那些军人，我就能进去参观一下了。', 'filebase': 'mp4000', 'lineno': 41476, 'lineno_corr': 41103}",軍がいなくなれば中を見せてもらえるのになぁ。,
85202,mp4000,41484,41127,,,unmatched,evo,"{'text': '军队的那些家伙能不能赶快离开啊。', 'filebase': 'mp4000', 'lineno': 41484, 'lineno_corr': 41127}",軍の連中はさっさと出て行ってくれないかしら。,
85203,mp4000,41486,41139,,,unmatched,evo,"{'text': '从来不帮忙，只会给我们添麻烦！', 'filebase': 'mp4000', 'lineno': 41486, 'lineno_corr': 41139}",手伝ってくれるわけでもないのに邪魔よ、邪魔！,
85204,mp4000,41498,41163,,,unmatched,evo,"{'text': '不管飞行船延误多久，我们要做的事情也只有一件。', 'filebase': 'mp4000', 'lineno': 41498, 'lineno_corr': 41163}",どんなに飛行船が遅れてきても私たちのやるべきことは１つね。,
85205,mp4000,41500,41175,,,unmatched,evo,"{'text': '那就是全力保证飞行船的安全。', 'filebase': 'mp4000', 'lineno': 41500, 'lineno_corr': 41175}",飛行船の安全のために全力を尽くすのみよ。,
85206,mp4000,41511,41205,,,unmatched,evo,"{'text': '那个女军官的态度实在是太过分了。', 'filebase': 'mp4000', 'lineno': 41511, 'lineno_corr': 41205}",あの女性士官の態度ったら全く何様のつもりかしら。,
85207,mp4000,41513,41217,,,unmatched,evo,"{'text': '我非常恼火。', 'filebase': 'mp4000', 'lineno': 41513, 'lineno_corr': 41217}",ハラが立って仕方ないわ。,
85208,mp4000,41515,41265,,,unmatched,evo,"{'text': '主任那种唯唯诺诺的态度更让人生气。', 'filebase': 'mp4000', 'lineno': 41515, 'lineno_corr': 41265}",弱気すぎる主任の態度にはもっとハラが立ったけどね。,
85209,mp4000,41523,41253,,,unmatched,evo,"{'text': '那个女军官的态度真是太让人恼火了。', 'filebase': 'mp4000', 'lineno': 41523, 'lineno_corr': 41253}",あの女性士官の態度ったら本当にハラ立つわ。,
85210,mp4000,41525,41265,,,unmatched,evo,"{'text': '主任那种唯唯诺诺的态度更让人生气。', 'filebase': 'mp4000', 'lineno': 41525, 'lineno_corr': 41265}",弱気すぎる主任の態度にはもっとハラが立ったけどね。,
85211,mp4000,41537,41289,,,unmatched,evo,"{'text': '还没来啊……', 'filebase': 'mp4000', 'lineno': 41537, 'lineno_corr': 41289}",来ないわね……,
85212,mp4000,41539,41301,,,unmatched,evo,"{'text': '不会又被卷入什么事件了吧？', 'filebase': 'mp4000', 'lineno': 41539, 'lineno_corr': 41301}",また何か事件に巻き込まれたのかしら。,
85213,mp4000,41548,41325,,,unmatched,evo,"{'text': '发动机没有异常。', 'filebase': 'mp4000', 'lineno': 41548, 'lineno_corr': 41325}",機関部は全て異常なし、と。,
85214,mp4000,41550,41337,,,unmatched,evo,"{'text': '导力压调整完毕，我负责的工作已经全部完成。', 'filebase': 'mp4000', 'lineno': 41550, 'lineno_corr': 41337}",導力圧の調整も終わったし、私の担当箇所はこれで全て終わりね。,
85215,mp4000,41559,41361,,,unmatched,evo,"{'text': '老实说，新来的那个维修主任不怎么样，技术和态度都让人觉得很不可靠。', 'filebase': 'mp4000', 'lineno': 41559, 'lineno_corr': 41361}",新しい整備主任はハッキリ言って技術も態度も頼りないわ。,
85216,mp4000,41561,41373,,,unmatched,evo,"{'text': '希望他能拿出点男子气概，在工作中再加把劲。', 'filebase': 'mp4000', 'lineno': 41561, 'lineno_corr': 41373}",男ならもう少ししっかりして欲しいものね。,
85217,mp4000,42022,41585,,,unmatched,evo,"{'text': '飞行船总算恢复正常航行了。', 'filebase': 'mp4000', 'lineno': 42022, 'lineno_corr': 41585}",ようやく飛行船も正常に運航されるようになったよ。,
85218,mp4000,42024,41597,,,unmatched,evo,"{'text': '我这个维修主任今后一定要更加努力……', 'filebase': 'mp4000', 'lineno': 42024, 'lineno_corr': 41597}",これから僕も整備主任としてもっと頑張らないとなぁ……,
85219,mp4000,42033,41621,,,unmatched,evo,"{'text': '那些黑衣士兵代替正规军的士兵来站岗了。', 'filebase': 'mp4000', 'lineno': 42033, 'lineno_corr': 41621}",王国軍の兵士に代わって黒い兵士たちが見張りを始めたんだ。,
85220,mp4000,42035,41633,,,unmatched,evo,"{'text': '和以前那些士兵相比，他们有种可怕的震慑力……', 'filebase': 'mp4000', 'lineno': 42035, 'lineno_corr': 41633}",前にいた兵士と比べるとずいぶんと威圧的で怖いよ……,
85221,mp4000,42044,41657,,,unmatched,evo,"{'text': '唉，军方把我的工作场所封锁了。', 'filebase': 'mp4000', 'lineno': 42044, 'lineno_corr': 41657}",はあ、軍に仕事場から閉め出されちゃったんだ。,
85222,mp4000,42046,41669,,,unmatched,evo,"{'text': '飞行船已经不能航行了，接下来究竟会怎样呢。', 'filebase': 'mp4000', 'lineno': 42046, 'lineno_corr': 41669}",今は飛行船も動いてないみたいだけどどうなっちゃうんだろうな。,
85223,mp4000,42055,41693,,,unmatched,evo,"{'text': '呼，今天的飞行船总算在正常时间起飞了。', 'filebase': 'mp4000', 'lineno': 42055, 'lineno_corr': 41693}",はあ、今日は何とか飛行船を予定通りに送り出せたよ。,
85224,mp4000,42057,41705,,,unmatched,evo,"{'text': '要是总能这么顺利就好了。', 'filebase': 'mp4000', 'lineno': 42057, 'lineno_corr': 41705}",いつもこうならいいのにね。,
85225,mp4000,42066,41729,,,unmatched,evo,"{'text': '呼，今天的飞行船在正常时间进港了。', 'filebase': 'mp4000', 'lineno': 42066, 'lineno_corr': 41729}",ふう、今日は今のところ予定通りに飛行船が来ているよ。,
85226,mp4000,42075,41753,,,unmatched,evo,"{'text': '《埃尔赛尤号》是所有技术人员都十分憧憬的飞艇。', 'filebase': 'mp4000', 'lineno': 42075, 'lineno_corr': 41753}",《アルセイユ》は技術屋みんなのあこがれだよ。,
85227,mp4000,42077,41765,,,unmatched,evo,"{'text': '真希望有朝一日能在那上面工作啊。', 'filebase': 'mp4000', 'lineno': 42077, 'lineno_corr': 41765}",いつか、あんな仕事をしてみたいよな。,
85228,mp4000,42086,41789,,,unmatched,evo,"{'text': '嗯，这样一来，就算维修完毕了。', 'filebase': 'mp4000', 'lineno': 42086, 'lineno_corr': 41789}",え、えっと、これで整備は全部終了のはずだね。,
85229,mp4000,42088,41801,,,unmatched,evo,"{'text': '因为不知道飞行船什么时候进港，所以比平时辛苦很多。', 'filebase': 'mp4000', 'lineno': 42088, 'lineno_corr': 41801}",もう飛行船がいつ入ってくるか分からない状態だからいつもの倍は疲れちゃったよ。,
85230,mp4000,42097,41825,,,unmatched,evo,"{'text': '《赛希莉亚号》没有进港，军队的警备飞艇却突然在这里降落了。', 'filebase': 'mp4000', 'lineno': 42097, 'lineno_corr': 41825}",《セシリア号》のかわりに軍の警備艇が突然入ってきたんだ。,
85231,mp4000,42099,41837,,,unmatched,evo,"{'text': '《赛希莉亚号》能在今天内进港吗……', 'filebase': 'mp4000', 'lineno': 42099, 'lineno_corr': 41837}",《セシリア号》は今日中に着くのかなぁ……,
85232,mp4000,42108,41861,,,unmatched,evo,"{'text': '怎么回事……', 'filebase': 'mp4000', 'lineno': 42108, 'lineno_corr': 41861}",どうなってるんだい……,
85233,mp4000,42110,41873,,,unmatched,evo,"{'text': '飞行船怎么还没飞到这里。', 'filebase': 'mp4000', 'lineno': 42110, 'lineno_corr': 41873}",飛行船がさっぱり到着しないんだ。,
85234,mp4000,42119,41897,,,unmatched,evo,"{'text': '嗯，机体部分已经检查完毕……', 'filebase': 'mp4000', 'lineno': 42119, 'lineno_corr': 41897}",え、えっと機体のチェックは全てオッケーっと……,
85235,mp4000,42121,41909,,,unmatched,evo,"{'text': '唔，接下来要检查的项目是……', 'filebase': 'mp4000', 'lineno': 42121, 'lineno_corr': 41909}",つ、次のチェック項目は……,
85236,mp4000,42132,41987,,,unmatched,evo,"{'text': '自从我当上维修主任之后，发生了很多事情。', 'filebase': 'mp4000', 'lineno': 42132, 'lineno_corr': 41987}",僕が整備主任になってから色々な事件が起きるんだよ。,
85237,mp4000,42134,41999,,,unmatched,evo,"{'text': '比如空贼事件，还有这次的恐怖袭击事件……', 'filebase': 'mp4000', 'lineno': 42134, 'lineno_corr': 41999}",空賊事件もそうだし、今回のテロリスト事件もそうだし……,
85238,mp4000,42136,41963,,,unmatched,evo,"{'text': '真是让人心情低落啊。', 'filebase': 'mp4000', 'lineno': 42136, 'lineno_corr': 41963}",何だか暗くなっちゃうなぁ。,
85239,mp4000,42144,41987,,,unmatched,evo,"{'text': '自从我当上维修主任之后，发生了很多事情。', 'filebase': 'mp4000', 'lineno': 42144, 'lineno_corr': 41987}",僕が整備主任になってから色々な事件が起きるんだよ。,
85240,mp4000,42146,41999,,,unmatched,evo,"{'text': '比如空贼事件，还有这次的恐怖袭击事件……', 'filebase': 'mp4000', 'lineno': 42146, 'lineno_corr': 41999}",空賊事件もそうだし、今回のテロリスト事件もそうだし……,
85241,mp4000,42313,42170,,,unmatched,evo,"{'text': '飞行船总算可以正常航行了。', 'filebase': 'mp4000', 'lineno': 42313, 'lineno_corr': 42170}",飛行船もようやく動き出したみたいですね。,
85242,mp4000,42315,42182,,,unmatched,evo,"{'text': '这样一来，我就可以回柏斯了。', 'filebase': 'mp4000', 'lineno': 42315, 'lineno_corr': 42182}",これでボースに帰ることができます。,
85243,mp4000,42324,42206,,,unmatched,evo,"{'text': '不能乘坐飞行船也就罢了，至少得和家人取得联络……', 'filebase': 'mp4000', 'lineno': 42324, 'lineno_corr': 42206}",飛行船に乗れないならせめて家に連絡したいですね……,
85244,mp4000,42333,42230,,,unmatched,evo,"{'text': '起降坪好像被王国军封锁了。', 'filebase': 'mp4000', 'lineno': 42333, 'lineno_corr': 42230}",王国軍によって発着場が封鎖されてしまっているんです。,
85245,mp4000,42335,42242,,,unmatched,evo,"{'text': '真糟糕啊，发生什么事了……', 'filebase': 'mp4000', 'lineno': 42335, 'lineno_corr': 42242}",困ったわ。どうしたものかしら……,
85246,mp4000,42730,42425,,,unmatched,evo,"{'text': '有传闻称，亲卫队的残党已经潜入王都了……', 'filebase': 'mp4000', 'lineno': 42730, 'lineno_corr': 42425}",親衛隊の残党たちが王都に潜り込んでいるというウワサはあるんだけど……,
85247,mp4000,42732,42437,,,unmatched,evo,"{'text': '警戒如此森严，却一个人都没抓到。', 'filebase': 'mp4000', 'lineno': 42732, 'lineno_corr': 42437}",あれだけの厳戒態勢なのに１人も捕まえることができないんだ。,
85248,mp4000,42734,42449,,,unmatched,evo,"{'text': '肯定是有人给他们提供了藏身之所。', 'filebase': 'mp4000', 'lineno': 42734, 'lineno_corr': 42449}",誰かがかくまっているとしか思えないんだよな。,
85249,mp4000,42743,42473,,,unmatched,evo,"{'text': '呼，好困……怎么还不到交班时间。', 'filebase': 'mp4000', 'lineno': 42743, 'lineno_corr': 42473}",あふ、眠いぜ……早く交代の時間が来ないかな。,
85250,mp4000,42745,42485,,,unmatched,evo,"{'text': '照这样看，今年是没法去观看武术大会了。', 'filebase': 'mp4000', 'lineno': 42745, 'lineno_corr': 42485}",今年はこの調子じゃ武術大会は見に行けそうにないな。,
85251,mp4000,42754,42509,,,unmatched,evo,"{'text': '从今天开始，要加强市内的警戒力度了。', 'filebase': 'mp4000', 'lineno': 42754, 'lineno_corr': 42509}",今日から市内の警戒を厳しくするみたいだな。,
85252,mp4000,42756,42521,,,unmatched,evo,"{'text': '看来上级是真想找出亲卫队的残余分子。', 'filebase': 'mp4000', 'lineno': 42756, 'lineno_corr': 42521}",本格的に親衛隊の残党をいぶり出すつもりなんだろう。,
85253,mp4000,42765,42545,,,unmatched,evo,"{'text': '亲卫队的那些人为何要发动恐怖袭击呢……', 'filebase': 'mp4000', 'lineno': 42765, 'lineno_corr': 42545}",親衛隊のやつらも何だってテロ事件なんて起こしたんだろうな……,
85254,mp4000,42774,42569,,,unmatched,evo,"{'text': '那艘飞艇是……', 'filebase': 'mp4000', 'lineno': 42774, 'lineno_corr': 42569}",あの船は……,
85255,mp4000,42776,42581,,,unmatched,evo,"{'text': '有人从要塞来了吗？', 'filebase': 'mp4000', 'lineno': 42776, 'lineno_corr': 42581}",要塞から誰か来たのかな？,
85256,mp4000,42785,42641,,,unmatched,evo,"{'text': '这是最新型的飞艇，如果被逃窜中的亲卫队员夺走，可就麻烦了。', 'filebase': 'mp4000', 'lineno': 42785, 'lineno_corr': 42641}",最新鋭機だけに逃走中の親衛隊員に奪われると面倒だからな。,
85257,mp4000,42787,42653,,,unmatched,evo,"{'text': '所以很抱歉，任何人都不许接近这艘飞艇。', 'filebase': 'mp4000', 'lineno': 42787, 'lineno_corr': 42653}",悪いが誰であろうとこの船に近づけるわけにはいかないんだ。,
85258,mp4000,42796,42641,,,unmatched,evo,"{'text': '这是最新型的飞艇，如果被逃窜中的亲卫队员夺走，可就麻烦了。', 'filebase': 'mp4000', 'lineno': 42796, 'lineno_corr': 42641}",最新鋭機だけに逃走中の親衛隊員に奪われると面倒だからな。,
85259,mp4000,42798,42653,,,unmatched,evo,"{'text': '所以很抱歉，任何人都不许接近这艘飞艇。', 'filebase': 'mp4000', 'lineno': 42798, 'lineno_corr': 42653}",悪いが誰であろうとこの船に近づけるわけにはいかないんだ。,
85260,mp4000,42807,42677,,,unmatched,evo,"{'text': '《埃尔赛尤号》已被王国军接管了。', 'filebase': 'mp4000', 'lineno': 42807, 'lineno_corr': 42677}",《アルセイユ》は王国軍が接収した。,
85261,mp4000,42809,42689,,,unmatched,evo,"{'text': '普通群众不得接近。', 'filebase': 'mp4000', 'lineno': 42809, 'lineno_corr': 42689}",民間人は近づかないでもらおう。,
85262,mp4000,42880,42839,,,unmatched,evo,"{'text': '很抱歉，就算是游击士，我们也不能相信。', 'filebase': 'mp4000', 'lineno': 42880, 'lineno_corr': 42839}",悪いが遊撃士だからといって信用できないんだ。,
85263,mp4000,42882,42851,,,unmatched,evo,"{'text': '你们快走吧。', 'filebase': 'mp4000', 'lineno': 42882, 'lineno_corr': 42851}",さ、行った行った。,
85264,mp4000,42953,42912,,,unmatched,evo,"{'text': '平民不需要来这种地方吧？', 'filebase': 'mp4000', 'lineno': 42953, 'lineno_corr': 42912}",民間の者がここに用事があるはずがあるまい。,
85265,mp4000,42955,42924,,,unmatched,evo,"{'text': '要是一直在这里转来转去，我可就要审问你们了。', 'filebase': 'mp4000', 'lineno': 42955, 'lineno_corr': 42924}",あまり、うろついていると尋問することになるぞ？,
